cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Rearrangement,sample_type,RAS_12-61,FGFR3,bladder cancer,107,11,"beta[1,4]",-4.887,0.111,3.842,-14.254,-12.033,-6.658,-3.994,-2.24,-0.291,0.178,1203.46,1.007,Primary,-1.272,0.69,1046,107,11,0,1164,0.287,0.23,0.08,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,FGFR3,cns cancer,50,28,"beta[1,4]",-4.422,0.133,4.583,-15.332,-12.284,-6.376,-3.516,-1.453,0.461,0.942,1192.707,1.003,Primary,-0.965,0.48,3444,50,28,0,3522,0,0,0,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,RET,non-small cell lung cancer,1008,29,"beta[1,4]",-6.293,0.092,2.58,-12.704,-11.178,-7.682,-5.879,-4.433,-2.966,-2.581,779.393,1,Metastasis,-2.44,1.83,2716,1008,29,0,3753,9.398,2.66,1.98,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,RET,non-small cell lung cancer,1930,31,"beta[2,4]",-6.315,0.097,2.583,-12.602,-11.196,-7.741,-5.911,-4.445,-2.967,-2.575,710.564,1,Primary,-2.445,1.84,4098,1930,31,0,6059,13.127,3.54,2.76,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,RET,thyroid cancer,63,14,"beta[1,4]",-5.751,0.152,4.503,-15.187,-12.773,-7.765,-4.731,-2.871,-1.057,-0.629,880.704,1.007,Metastasis,-1.277,0.7,326,63,14,0,403,1.6,0.69,0.31,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,TMPRSS2,prostate cancer,11,190,"beta[1,4]",-1.087,0.073,0.679,-2.538,-2.255,-1.522,-1.053,-0.557,-0.181,-0.032,87.148,1.054,Metastasis,-1.6,0.96,548,10,189,1,748,0.815,0.44,0.2,FALSE,2.26,2.86
single,Rearrangement,sample_type,RAS_12-61,TMPRSS2,prostate cancer,18,276,"beta[3,4]",-1.053,0.071,0.648,-2.4,-2.147,-1.487,-1.053,-0.541,-0.173,-0.046,82.9,1.054,Primary,-1.625,0.98,976,16,274,2,1268,0.665,0.38,0.18,FALSE,2.26,2.86
single,Rearrangement,sample_type,RAS_12-61,EGFR,cns cancer,50,189,"beta[1,4]",-5.695,0.115,4.243,-15.262,-12.724,-7.456,-4.752,-2.913,-1.095,-0.747,1353.098,1.002,Primary,-1.342,0.75,3290,50,189,0,3529,1.898,0.77,0.35,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,NF1,breast cancer,39,15,"beta[1,4]",-3.941,0.159,5.318,-15.342,-12.342,-6.241,-2.906,-0.408,1.724,2.251,1119.251,0.999,Primary,-0.741,0.34,5500,39,15,0,5554,0,0,0,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,FGFR2,hepatobiliary cancer,62,14,"beta[1,4]",-5.896,0.223,2.696,-11.951,-10.711,-7.62,-5.302,-3.931,-2.254,-1.867,146.338,1.011,Metastasis,-2.187,1.54,363,62,14,0,439,1.327,0.6,0.26,TRUE,3.21,3.81
single,Rearrangement,sample_type,RAS_12-61,FGFR2,hepatobiliary cancer,103,44,"beta[2,4]",-5.907,0.216,2.655,-11.652,-10.642,-7.505,-5.303,-3.965,-2.3,-1.96,150.728,1.011,Primary,-2.225,1.58,750,103,44,0,897,4.873,1.56,1.09,TRUE,3.21,3.81
