cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Inactivating mutation,TMB,RAS_12-61,TP53,cancer of unknown primary,30,15,"beta[1,4]",-0.324,0.013,0.443,-1.203,-1.053,-0.622,-0.324,-0.032,0.398,0.528,1127.143,1.003,2,-0.73,0.33,75,26,11,4,116,0,0,-0,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,cancer of unknown primary,40,29,"beta[2,4]",-0.21,0.01,0.375,-0.96,-0.818,-0.461,-0.206,0.039,0.426,0.535,1439.244,1,3,-0.559,0.24,84,32,21,8,145,0,-0,-0,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,cancer of unknown primary,39,29,"beta[3,4]",-0.68,0.011,0.414,-1.56,-1.425,-0.929,-0.644,-0.398,-0.046,0.085,1390.52,0.999,4,-1.641,1,77,35,25,4,141,2.69,1,0.64,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,cancer of unknown primary,47,57,"beta[4,4]",-0.226,0.008,0.317,-0.814,-0.727,-0.447,-0.222,-0.012,0.289,0.378,1505.645,0.999,5,-0.713,0.32,99,34,44,13,190,0.048,0.08,0.02,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,colorectal cancer,28,39,"beta[1,4]",-0.672,0.009,0.358,-1.381,-1.278,-0.915,-0.653,-0.428,-0.106,-0.007,1608.929,0.999,2,-1.878,1.22,75,23,34,5,137,1.346,0.61,0.38,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,colorectal cancer,192,146,"beta[2,4]",-0.721,0.006,0.203,-1.122,-1.055,-0.864,-0.72,-0.578,-0.403,-0.346,1248.6,1,3,-3.546,3.41,188,153,107,39,487,13.36,3.59,2.84,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,colorectal cancer,376,208,"beta[3,4]",-0.351,0.004,0.155,-0.653,-0.602,-0.46,-0.35,-0.243,-0.095,-0.053,1495.91,1.002,4,-2.271,1.64,296,291,123,85,795,4.33,1.43,0.97,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,colorectal cancer,340,108,"beta[4,4]",-0.435,0.005,0.195,-0.831,-0.768,-0.569,-0.435,-0.301,-0.115,-0.076,1507.581,1,5,-2.23,1.59,230,291,59,49,629,3.548,1.22,0.82,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,colorectal cancer,39,31,"beta[5,4]",-0.147,0.009,0.351,-0.816,-0.697,-0.375,-0.165,0.073,0.462,0.582,1663.302,1,6,-0.419,0.17,87,29,21,10,147,0.341,0.25,0.13,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,non-small cell lung cancer,83,49,"beta[1,4]",-0.834,0.01,0.373,-1.597,-1.459,-1.084,-0.824,-0.569,-0.257,-0.134,1408.606,1,2,-2.235,1.6,315,77,43,6,441,1.114,0.54,0.32,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,non-small cell lung cancer,159,116,"beta[2,4]",-0.984,0.007,0.265,-1.531,-1.434,-1.16,-0.977,-0.798,-0.551,-0.479,1438.76,0.999,3,-3.715,3.69,370,144,101,15,630,10.628,2.95,2.34,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,non-small cell lung cancer,268,145,"beta[3,4]",-1.054,0.005,0.216,-1.483,-1.407,-1.197,-1.053,-0.909,-0.706,-0.642,1573.269,1.001,4,-4.883,5.98,379,242,119,26,766,21.959,5.56,4.6,TRUE,3.53,4.02
single,Inactivating mutation,TMB,RAS_12-61,TP53,non-small cell lung cancer,474,346,"beta[4,4]",-0.969,0.003,0.138,-1.237,-1.194,-1.061,-0.971,-0.876,-0.735,-0.692,1589.155,1.002,5,-7.031,11.69,493,395,267,79,1234,48.419,11.46,9.98,TRUE,3.53,4.02
