cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Driver mutation,sex,KRAS_12A,TP53,colorectal cancer,25,357,"beta[1,4]",-0.362,0.01,0.351,-1.034,-0.948,-0.579,-0.37,-0.128,0.195,0.308,1271.939,1.003,Female,-1.033,0.52,781,18,350,7,1156,0.009,0.03,0,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,TP53,colorectal cancer,31,415,"beta[2,4]",-0.42,0.01,0.358,-1.179,-1.028,-0.652,-0.403,-0.171,0.121,0.215,1238.343,1.001,Male,-1.174,0.62,937,25,409,6,1377,1.267,0.58,0.02,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,58,459,"beta[1,4]",-0.569,0.009,0.341,-1.238,-1.143,-0.796,-0.562,-0.337,-0.019,0.083,1344.818,0.999,Female,-1.669,1.02,1712,50,451,8,2221,1.313,0.6,0.02,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,33,396,"beta[2,4]",-0.62,0.01,0.382,-1.388,-1.232,-0.863,-0.602,-0.368,-0.01,0.087,1427.573,0.999,Male,-1.623,0.98,1190,28,391,5,1614,1.127,0.54,0.02,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,TP53,colorectal cancer,56,772,mu_beta[3],-0.401,0.011,0.394,-1.208,-1.034,-0.634,-0.382,-0.144,0.188,0.32,1316.035,1.001,overall,-1.016,0.51,1718,43,759,13,2533,1.097,0.53,0.02,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,91,855,mu_beta[3],-0.598,0.012,0.457,-1.495,-1.321,-0.835,-0.589,-0.34,0.054,0.222,1376.57,0.999,overall,-1.308,0.72,2902,78,842,13,3835,2.994,1.08,0.15,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,FBXW7,colorectal cancer,25,56,"beta[1,4]",-0.161,0.028,0.676,-1.679,-1.477,-0.544,-0.048,0.291,0.816,0.979,573.49,1.01,Female,-0.238,0.09,1072,24,55,1,1152,0,0,0,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,FBXW7,colorectal cancer,31,77,"beta[2,4]",-0.113,0.027,0.649,-1.687,-1.323,-0.488,-0.042,0.307,0.856,1.04,588.221,1.009,Male,-0.173,0.06,1257,29,75,2,1363,0,0,0,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,FBXW7,colorectal cancer,56,133,mu_beta[3],-0.149,0.029,0.694,-1.743,-1.429,-0.547,-0.06,0.309,0.864,1.05,587.862,1.008,overall,-0.214,0.08,2329,53,130,3,2515,0,0,0,TRUE,3.11,3.3
single,Driver mutation,sex,KRAS_12A,PIK3CA,colorectal cancer,25,77,"beta[1,4]",-0.053,0.018,0.566,-1.282,-1.009,-0.418,-0.032,0.352,0.828,0.964,996.942,1.001,Female,-0.093,0.03,1057,23,75,2,1157,0,0,0,TRUE,3.11,3.3
