cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Inactivating mutation,race,KRAS_12A,KMT2C,non-small cell lung cancer,81,50,"beta[1,4]",-5.293,0.115,4.083,-15.443,-12.979,-6.989,-4.521,-2.466,-0.669,-0.222,1269.057,1.001,White,-1.297,0.71,2786,81,50,0,2917,0.595,0.36,0,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,KMT2C,non-small cell lung cancer,81,50,mu_beta[3],-3.839,0.105,3.67,-11.072,-9.872,-6.037,-3.732,-1.605,1.945,3.065,1219.564,1.001,overall,-1.046,0.53,2786,81,50,0,2917,0.595,0.36,0,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,TP53,colorectal cancer,44,438,"beta[4,4]",-0.152,0.013,0.339,-0.867,-0.719,-0.371,-0.138,0.096,0.38,0.465,705.9,1,White,-0.447,0.18,1470,35,429,9,1943,0.023,0.06,0,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,TP53,non-small cell lung cancer,84,537,"beta[5,4]",-0.754,0.012,0.359,-1.551,-1.398,-0.981,-0.737,-0.497,-0.21,-0.123,890.929,0.999,White,-2.097,1.44,2410,75,528,9,3022,2.468,0.93,0.21,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,TP53,colorectal cancer,53,542,mu_beta[3],-0.159,0.014,0.357,-0.891,-0.737,-0.386,-0.14,0.098,0.38,0.521,676.86,0.999,overall,-0.444,0.18,1819,42,531,11,2403,0.023,0.06,0,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,TP53,non-small cell lung cancer,91,687,mu_beta[3],-0.95,0.015,0.544,-2.176,-1.904,-1.251,-0.922,-0.597,-0.104,0.019,1330.166,1.001,overall,-1.745,1.09,3045,82,678,9,3814,3.62,1.24,0.37,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,FBXW7,colorectal cancer,44,92,"beta[1,4]",0.599,0.015,0.562,-0.601,-0.397,0.258,0.623,0.999,1.442,1.636,1471.918,1,White,1.066,0.54,1804,40,88,4,1936,1.02,0.51,0,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,FBXW7,colorectal cancer,44,92,mu_beta[3],0.356,0.058,2.233,-4.939,-3.47,-0.552,0.489,1.419,3.633,4.781,1458.051,1.002,overall,0.159,0.06,1804,40,88,4,1936,1.02,0.51,0,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,PTPRD,non-small cell lung cancer,81,41,"beta[1,4]",0.882,0.018,0.655,-0.576,-0.29,0.478,0.94,1.35,1.855,2.005,1393.151,1.001,White,1.348,0.75,2798,78,38,3,2917,1.699,0.72,0.08,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,PTPRD,non-small cell lung cancer,81,41,mu_beta[3],0.609,0.06,2.152,-4.388,-3.094,-0.447,0.689,1.693,3.929,5.125,1280.235,0.999,overall,0.283,0.11,2798,78,38,3,2917,1.699,0.72,0.08,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,CREBBP,colorectal cancer,40,57,"beta[1,4]",0.223,0.025,0.857,-1.713,-1.309,-0.269,0.306,0.818,1.427,1.647,1176.649,1,White,0.26,0.1,1650,38,55,2,1745,0.03,0.06,0,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,CREBBP,colorectal cancer,40,57,mu_beta[3],0.243,0.053,2.063,-4.118,-3.195,-0.861,0.294,1.275,3.675,4.632,1503.576,1.001,overall,0.118,0.04,1650,38,55,2,1745,0.03,0.06,0,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,AXIN2,colorectal cancer,40,50,"beta[1,4]",1.276,0.016,0.591,0.045,0.291,0.881,1.312,1.699,2.18,2.292,1393.19,1.001,White,2.159,1.51,1659,36,46,4,1745,5.094,1.62,0.54,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,AXIN2,colorectal cancer,40,50,mu_beta[3],1.082,0.055,2.168,-3.724,-2.543,0.146,1.175,2.201,4.366,5.332,1543.187,0.999,overall,0.499,0.21,1659,36,46,4,1745,5.094,1.62,0.54,TRUE,3.95,4.2
single,Inactivating mutation,race,KRAS_12A,SMARCA4,non-small cell lung cancer,81,116,"beta[2,4]",-2.683,0.064,2.264,-8.572,-6.512,-3.446,-2.164,-1.278,-0.383,-0.151,1250.763,1.004,White,-1.185,0.63,2722,81,116,0,2919,2.46,0.93,0.21,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,SMARCA4,non-small cell lung cancer,83,129,mu_beta[3],-1.188,0.048,1.852,-5.292,-4.288,-2.198,-1.111,-0.138,1.76,2.447,1488.694,1.002,overall,-0.642,0.28,2902,82,128,1,3113,1.172,0.55,0,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,PTPRT,non-small cell lung cancer,81,49,"beta[1,4]",-5.401,0.146,4.156,-14.948,-12.212,-7.101,-4.844,-2.54,-0.638,-0.092,814.035,1.007,White,-1.3,0.71,2787,81,49,0,2917,0.569,0.35,0,FALSE,3.65,3.76
single,Inactivating mutation,race,KRAS_12A,PTPRT,non-small cell lung cancer,81,49,mu_beta[3],-4,0.252,3.504,-11.108,-9.47,-6.35,-3.881,-1.574,1.605,2.913,192.886,1.026,overall,-1.141,0.6,2787,81,49,0,2917,0.569,0.35,0,FALSE,3.65,3.76
