cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,57,"beta[1,4]",-0.984,0.014,0.534,-2.053,-1.864,-1.35,-0.978,-0.611,-0.13,0.013,1481.079,1,Signature.13,-1.842,1.18,41,4,55,2,102,0.523,0.33,0.23,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,7,73,"beta[3,4]",-0.801,0.014,0.54,-1.858,-1.723,-1.159,-0.794,-0.434,0.07,0.229,1510.731,1.002,Signature.15,-1.483,0.86,61,4,70,3,138,0.025,0.06,0.03,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,31,"beta[4,4]",0.232,0.015,0.535,-0.8,-0.623,-0.132,0.219,0.606,1.087,1.256,1266.182,1,Signature.16,0.434,0.18,31,0,25,6,62,4.613,1.5,0.99,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,38,77,"beta[6,4]",-0.441,0.009,0.34,-1.104,-1.009,-0.677,-0.43,-0.203,0.101,0.195,1465.99,1.002,Signature.18,-1.296,0.71,54,22,61,16,153,0.964,0.49,0.35,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,8,22,"beta[7,4]",-0.478,0.014,0.551,-1.535,-1.36,-0.87,-0.467,-0.098,0.421,0.552,1528.924,1,Signature.19,-0.867,0.41,37,5,19,3,64,0,-0,-0,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,7,113,"beta[8,4]",-0.988,0.014,0.539,-2.116,-1.873,-1.334,-0.978,-0.612,-0.146,0.029,1440.593,1,Signature.1A,-1.833,1.18,151,5,111,2,269,0.117,0.14,0.09,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,48,181,"beta[10,4]",-0.432,0.008,0.288,-0.989,-0.91,-0.627,-0.435,-0.227,0.044,0.107,1363.193,1.001,Signature.2,-1.498,0.87,130,26,159,22,337,1.051,0.52,0.35,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,44,"beta[11,4]",-1.274,0.015,0.572,-2.433,-2.239,-1.639,-1.264,-0.871,-0.375,-0.212,1514.974,0.999,Signature.20,-2.228,1.59,28,5,43,1,77,2.745,1.01,0.59,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,11,118,"beta[13,4]",-0.596,0.013,0.477,-1.53,-1.371,-0.933,-0.589,-0.271,0.157,0.343,1450.747,0.999,Signature.3,-1.249,0.67,124,6,113,5,248,0,0,-0,TRUE,1.9,1.9
single,Cosmic Driver mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,100,442,"beta[14,4]",-1.067,0.006,0.213,-1.498,-1.414,-1.215,-1.071,-0.92,-0.718,-0.644,1350.021,0.999,Signature.4,-5.007,6.26,226,63,405,37,731,25.559,6.37,5.38,TRUE,1.9,1.9
