cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Driver mutation,race,KRAS_12A,TP53,colorectal cancer,44,590,"beta[5,4]",-0.424,0.009,0.332,-1.114,-0.999,-0.626,-0.411,-0.199,0.093,0.194,1370.912,1.001,White,-1.28,0.7,1320,35,581,9,1945,1.628,0.69,0.22,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,TP53,non-small cell lung cancer,84,669,"beta[5,4]",-0.581,0.008,0.316,-1.221,-1.114,-0.783,-0.574,-0.361,-0.069,0.011,1490.668,1.001,White,-1.839,1.18,2279,72,657,12,3020,2.649,0.98,0.38,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,TP53,colorectal cancer,55,769,mu_beta[3],-0.381,0.01,0.368,-1.127,-1.005,-0.613,-0.364,-0.141,0.194,0.301,1395.315,1.001,overall,-1.035,0.52,1649,42,756,13,2460,1.18,0.56,0.18,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,TP53,non-small cell lung cancer,91,853,mu_beta[3],-0.669,0.011,0.435,-1.603,-1.372,-0.932,-0.652,-0.378,0.01,0.116,1556.118,1,overall,-1.539,0.91,2878,78,840,13,3809,3.065,1.1,0.38,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,FBXW7,colorectal cancer,44,99,"beta[2,4]",-0.136,0.161,0.682,-1.332,-1.082,-0.686,-0.074,0.381,0.883,1.09,18.076,1.179,White,-0.199,0.07,1791,41,96,3,1931,0.029,0.06,0,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,FBXW7,colorectal cancer,47,110,mu_beta[3],-0.215,0.117,0.877,-2.062,-1.531,-0.758,-0.183,0.387,1.055,1.352,56.651,1.074,overall,-0.246,0.09,1955,44,107,3,2109,0.001,0.01,0,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,PIK3CA,colorectal cancer,44,133,"beta[2,4]",0.064,0.016,0.554,-1.112,-0.89,-0.303,0.117,0.444,0.932,1.046,1150.947,1.002,White,0.116,0.04,1766,40,129,4,1939,0.085,0.11,0,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,PIK3CA,non-small cell lung cancer,84,54,"beta[1,4]",0.041,0.025,0.803,-1.662,-1.363,-0.516,0.131,0.576,1.251,1.41,1062.445,1.005,White,0.052,0.02,2872,82,52,2,3008,0,0,0,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,PIK3CA,colorectal cancer,48,146,mu_beta[3],-0.066,0.023,0.824,-1.736,-1.34,-0.517,0.024,0.436,1,1.181,1300.596,1,overall,-0.08,0.03,1902,44,142,4,2092,0.007,0.03,0,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,PIK3CA,non-small cell lung cancer,84,54,mu_beta[3],0.127,0.055,2.124,-4.17,-3.134,-0.93,0.065,1.222,3.57,4.577,1466.243,1.001,overall,0.06,0.02,2872,82,52,2,3008,0,0,0,TRUE,3.11,3.3
single,Driver mutation,race,KRAS_12A,U2AF1,non-small cell lung cancer,81,53,"beta[1,4]",0.948,0.014,0.551,-0.203,-0.034,0.576,0.993,1.339,1.794,1.932,1450.856,1.004,White,1.719,1.07,2787,77,49,4,2917,2.928,1.06,0.38,FALSE,1.9,1.9
