cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation (gene_pathways),race,KRAS_12A,Cell_Cycle,non-small cell lung cancer,81,544,"beta[4,4]",0.181,0.007,0.272,-0.365,-0.274,0.003,0.185,0.367,0.619,0.705,1377.475,0.999,White,0.666,0.3,2311,62,525,19,2917,0.964,0.49,0.19,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,Cell_Cycle,non-small cell lung cancer,88,689,mu_beta[3],-0.206,0.016,0.563,-1.55,-1.143,-0.479,-0.121,0.155,0.536,0.685,1256.879,1.001,overall,-0.366,0.15,2856,69,670,19,3614,0.224,0.2,0.02,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,81,1279,"beta[5,4]",0.023,0.006,0.222,-0.418,-0.354,-0.128,0.021,0.178,0.392,0.466,1477.212,1.001,White,0.105,0.04,1594,44,1242,37,2917,0.05,0.08,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,88,1578,mu_beta[3],-0.373,0.013,0.469,-1.422,-1.183,-0.633,-0.332,-0.058,0.329,0.463,1326.418,0.999,overall,-0.796,0.37,2043,50,1540,38,3671,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,81,564,"beta[4,4]",0.031,0.008,0.282,-0.535,-0.426,-0.157,0.035,0.219,0.48,0.583,1412.525,0.999,White,0.108,0.04,2289,64,547,17,2917,0.057,0.09,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,88,653,mu_beta[3],-0.361,0.018,0.699,-1.897,-1.548,-0.731,-0.305,0.094,0.632,0.81,1582.727,0.999,overall,-0.516,0.22,2890,71,636,17,3614,0.028,0.06,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,wnt,non-small cell lung cancer,81,374,"beta[4,4]",0.237,0.012,0.307,-0.388,-0.259,0.033,0.25,0.452,0.728,0.807,681.869,1.003,White,0.77,0.36,2475,68,361,13,2917,0.508,0.32,0.1,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,wnt,non-small cell lung cancer,88,465,mu_beta[3],0.127,0.015,0.516,-0.975,-0.716,-0.16,0.146,0.459,0.898,1.043,1262.031,1,overall,0.246,0.09,3075,74,451,14,3614,0.493,0.32,0.1,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,DDR,non-small cell lung cancer,81,814,"beta[5,4]",0.287,0.006,0.241,-0.196,-0.121,0.126,0.288,0.45,0.68,0.742,1441.337,1,White,1.188,0.63,2050,53,786,28,2917,1.513,0.66,0.22,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12A,DDR,non-small cell lung cancer,88,985,mu_beta[3],0.058,0.011,0.432,-0.889,-0.687,-0.176,0.095,0.346,0.715,0.827,1531.577,1.001,overall,0.135,0.05,2627,59,956,29,3671,1.417,0.63,0.22,TRUE,3.21,3.21
