cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,Cell_Cycle,non-small cell lung cancer,56,58,"beta[1,4]",0.414,0.032,0.541,-0.806,-0.563,0.094,0.502,0.7,1.211,1.399,292.101,1.027,Female,0.765,0.35,2024,53,55,3,2135,0.665,0.38,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,Cell_Cycle,non-small cell lung cancer,32,57,"beta[2,4]",0.234,0.072,0.659,-1.265,-0.887,-0.139,0.334,0.706,1.091,1.244,82.703,1.049,Male,0.355,0.14,1457,31,56,1,1545,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,Cell_Cycle,non-small cell lung cancer,88,115,mu_beta[3],0.307,0.034,0.652,-1.21,-0.831,-0.043,0.403,0.613,1.234,1.43,359.573,1.017,overall,0.47,0.2,3481,84,111,4,3680,0.216,0.19,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,56,37,"beta[1,4]",0.195,0.022,0.708,-1.554,-1.232,-0.042,0.315,0.488,1.25,1.462,1006.614,1.008,Female,0.275,0.11,2044,54,35,2,2135,0.302,0.23,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,32,26,"beta[2,4]",0.022,0.225,0.943,-2.385,-1.894,-0.334,0.46,0.46,1.066,1.278,17.57,1.074,Male,0.024,0.01,1487,32,26,0,1545,0.003,0.02,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,88,63,mu_beta[3],0.129,0.128,0.862,-2.05,-1.471,-0.182,0.443,0.443,1.197,1.347,45.071,1.047,overall,0.15,0.06,3531,86,61,2,3680,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,56,17,"beta[1,4]",-0.379,0.037,1.324,-3.529,-2.78,-1.128,-0.229,0.525,1.508,1.772,1314.23,1.002,Female,-0.287,0.11,2063,55,16,1,2135,0.007,0.03,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,32,36,"beta[2,4]",-1.324,0.049,1.805,-5.544,-4.52,-2.079,-0.992,-0.122,0.794,1.003,1366.268,1,Male,-0.734,0.33,1477,32,36,0,1545,0.085,0.11,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,88,53,mu_beta[3],-0.801,0.039,1.493,-4.318,-3.393,-1.64,-0.661,0.189,1.285,1.591,1454.797,1,overall,-0.537,0.23,3540,87,52,1,3680,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,wnt,non-small cell lung cancer,56,71,"beta[1,4]",-1.571,0.091,1.117,-4.217,-3.502,-2.346,-1.435,-0.725,0.014,0.262,152.174,1.015,Female,-1.406,0.8,2009,55,70,1,2135,0.075,0.11,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,wnt,non-small cell lung cancer,32,44,"beta[2,4]",-1.724,0.088,1.245,-4.513,-3.939,-2.526,-1.513,-0.839,-0.046,0.244,199.282,1.008,Male,-1.385,0.78,1469,32,44,0,1545,0.195,0.18,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,wnt,non-small cell lung cancer,88,115,mu_beta[3],-1.613,0.084,1.203,-4.41,-3.754,-2.417,-1.443,-0.754,0.082,0.385,203.705,1.011,overall,-1.341,0.74,3478,87,114,1,3680,0.601,0.36,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,56,559,"beta[1,4]",-2.37,0.016,0.664,-3.841,-3.587,-2.794,-2.343,-1.903,-1.329,-1.22,1655.392,0.998,Female,-3.571,3.45,1522,54,557,2,2135,14.035,3.75,2.67,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,32,255,"beta[2,4]",-2.266,0.019,0.778,-3.888,-3.575,-2.779,-2.233,-1.716,-1.058,-0.879,1603.984,0.999,Male,-2.914,2.45,1259,31,254,1,1545,3.311,1.16,0.26,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,88,814,mu_beta[3],-2.286,0.022,0.827,-3.883,-3.604,-2.8,-2.275,-1.762,-0.995,-0.657,1470.505,0.999,overall,-2.765,2.24,2781,85,811,3,3680,17.226,4.48,3.1,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,56,116,"beta[1,4]",-1.035,0.028,0.833,-2.872,-2.552,-1.515,-0.91,-0.445,0.117,0.284,893.568,1.001,Female,-1.243,0.67,1965,54,114,2,2135,0.105,0.13,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,32,63,"beta[2,4]",-1.368,0.035,1.203,-3.906,-3.394,-1.876,-1.187,-0.629,0.053,0.285,1176.508,1,Male,-1.138,0.59,1450,32,63,0,1545,0.528,0.33,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),sex,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,88,179,mu_beta[3],-1.183,0.029,0.959,-3.413,-2.848,-1.706,-1.04,-0.539,0.142,0.327,1124.712,1.001,overall,-1.233,0.66,3415,86,177,2,3680,0.798,0.43,0,TRUE,3.11,3.11
