cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Driver mutation,TMB,KRAS_12C,TP53,non-small cell lung cancer,27,95,"beta[1,4]",-1.376,0.014,0.532,-2.58,-2.298,-1.689,-1.348,-1,-0.588,-0.468,1472.93,0.999,2,-2.584,2.01,322,26,94,1,443,4.309,1.42,1.32,TRUE,1.9,1.9
single,Driver mutation,TMB,KRAS_12C,TP53,non-small cell lung cancer,46,122,"beta[2,4]",-1.059,0.011,0.414,-1.892,-1.777,-1.316,-1.046,-0.784,-0.42,-0.284,1325.811,0.999,3,-2.559,1.98,462,42,118,4,626,2.981,1.07,1.07,TRUE,1.9,1.9
single,Driver mutation,TMB,KRAS_12C,TP53,non-small cell lung cancer,127,187,"beta[3,4]",-1.223,0.007,0.284,-1.815,-1.708,-1.403,-1.208,-1.028,-0.789,-0.711,1583.621,1,4,-4.309,4.79,463,115,175,12,765,17.58,4.56,4.16,TRUE,1.9,1.9
single,Driver mutation,TMB,KRAS_12C,TP53,non-small cell lung cancer,223,401,"beta[4,4]",-0.51,0.004,0.162,-0.829,-0.776,-0.617,-0.512,-0.399,-0.241,-0.202,1556.797,0.999,5,-3.15,2.79,663,168,346,55,1232,7.279,2.16,2,TRUE,1.9,1.9
single,Driver mutation,TMB,KRAS_12C,TP53,non-small cell lung cancer,423,805,mu_beta[3],-1.038,0.01,0.359,-1.789,-1.626,-1.256,-1.024,-0.808,-0.5,-0.381,1175.332,1.001,overall,-2.891,2.42,1910,351,733,72,3066,21.062,5.35,4.83,TRUE,1.9,1.9
single,Driver mutation,TMB,KRAS_12D,TP53,colorectal cancer,7,42,"beta[1,4]",-0.657,0.014,0.541,-1.863,-1.615,-0.929,-0.591,-0.313,0.103,0.234,1488.658,1.001,2,-1.215,0.65,88,7,42,0,137,1.919,0.78,0.39,TRUE,2.7,2.99
single,Driver mutation,TMB,KRAS_12D,TP53,colorectal cancer,60,175,"beta[2,4]",-0.091,0.007,0.257,-0.598,-0.507,-0.268,-0.091,0.076,0.334,0.416,1219.952,1.001,3,-0.355,0.14,274,39,154,21,488,0,0,0,TRUE,2.7,2.99
single,Driver mutation,TMB,KRAS_12D,TP53,colorectal cancer,115,312,"beta[3,4]",-0.228,0.005,0.196,-0.612,-0.564,-0.361,-0.227,-0.097,0.094,0.149,1655.576,0.999,4,-1.166,0.61,408,76,273,39,796,1.326,0.6,0.3,TRUE,2.7,2.99
single,Driver mutation,TMB,KRAS_12D,TP53,colorectal cancer,111,201,"beta[4,4]",0.209,0.005,0.205,-0.179,-0.121,0.065,0.211,0.354,0.545,0.615,1429.563,0.998,5,1.021,0.51,365,70,160,41,636,1.483,0.65,0.32,TRUE,2.7,2.99
single,Driver mutation,TMB,KRAS_12D,TP53,colorectal cancer,12,22,"beta[5,4]",-0.385,0.012,0.48,-1.387,-1.221,-0.663,-0.361,-0.065,0.357,0.501,1521.759,1.001,6,-0.803,0.37,110,11,21,1,143,0.084,0.11,0.01,TRUE,2.7,2.99
