cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation,sex,KRAS_12A,SPEN,colorectal cancer,22,55,"beta[1,4]",-1.34,0.069,1.313,-4.069,-3.46,-1.964,-1.166,-0.462,0.266,0.487,364.066,1.016,Female,-1.02,0.51,985,22,55,0,1062,0.386,0.27,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,SPEN,colorectal cancer,30,100,"beta[2,4]",-0.883,0.116,0.951,-3.194,-3.185,-1.377,-0.77,-0.235,0.454,0.63,67.668,1.035,Male,-0.928,0.45,1135,28,98,2,1263,0,0,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,SPEN,non-small cell lung cancer,56,56,"beta[1,4]",0.28,0.072,0.605,-0.785,-0.592,-0.198,0.292,0.703,1.284,1.468,70.516,1.053,Female,0.464,0.19,2045,53,53,3,2154,0.789,0.43,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,SPEN,non-small cell lung cancer,32,65,"beta[2,4]",-0.031,0.028,0.711,-1.496,-1.235,-0.448,0.004,0.472,1.028,1.254,661.251,1.016,Male,-0.043,0.02,1479,31,64,1,1575,0,0,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,SPEN,colorectal cancer,52,155,mu_beta[3],-1.104,0.095,1.092,-3.229,-3.222,-1.694,-0.979,-0.332,0.449,0.705,132.069,1.023,overall,-1.01,0.51,2120,50,153,2,2325,0.295,0.23,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,SPEN,non-small cell lung cancer,88,121,mu_beta[3],0.137,0.045,0.735,-1.336,-0.989,-0.392,0.13,0.602,1.236,1.509,269.148,1.023,overall,0.187,0.07,3524,84,117,4,3729,0.154,0.16,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,KMT2C,non-small cell lung cancer,56,113,"beta[1,4]",-0.895,0.021,0.703,-2.488,-2.2,-1.285,-0.838,-0.386,0.086,0.242,1070.151,1.004,Female,-1.273,0.69,1976,55,112,1,2144,0.774,0.42,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,KMT2C,non-small cell lung cancer,32,109,"beta[2,4]",-0.694,0.022,0.693,-2.183,-1.842,-1.123,-0.676,-0.227,0.372,0.645,1032.236,1.001,Male,-1.001,0.5,1415,30,107,2,1554,0,0,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,KMT2C,non-small cell lung cancer,88,222,mu_beta[3],-0.791,0.023,0.739,-2.391,-2.087,-1.219,-0.739,-0.314,0.354,0.533,1018.573,1.003,overall,-1.07,0.55,3391,85,219,3,3698,0.656,0.38,-0,FALSE,5.15,5.48
single,Any mutation,sex,KRAS_12A,TP53,colorectal cancer,25,796,"beta[1,4]",-0.595,0.008,0.298,-1.182,-1.099,-0.794,-0.599,-0.398,-0.101,-0.003,1368.478,1.003,Female,-1.993,1.33,403,13,784,12,1212,2.783,1.02,-0,TRUE,5.26,5.69
single,Any mutation,sex,KRAS_12A,TP53,colorectal cancer,31,923,"beta[2,4]",-0.548,0.008,0.298,-1.12,-1.02,-0.752,-0.55,-0.35,-0.051,0.051,1419.048,1.002,Male,-1.837,1.18,490,14,906,17,1427,0.939,0.48,-0,TRUE,5.26,5.69
single,Any mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,59,1120,"beta[1,4]",-0.819,0.006,0.251,-1.304,-1.235,-0.984,-0.817,-0.651,-0.414,-0.34,1660,1.001,Female,-3.268,2.97,1133,41,1102,18,2294,7.395,2.18,0.46,TRUE,5.26,5.69
